"session_id","Total_requests","Total_Bytes","Total_GET_requests","Total_POST_requests","Total_3xx_responses","Total_4xx_responses","per_image_requests","per_css_request","per_js_requests","Depth_SD","Max_requests_per_page","Average_requests_per_page","Max_sequential_request","per_sequential_requests","Session_time","Browsing_speed","SD_request_time"
6b9dbucrdeusmi946v4oe5ru7n,40,43626,31,9,0.0,0.0,0.0,0.225,0.125,0.5267826876426369,9,2.6666666666666665,40,1.0,290.0,0.05172413793103448,13.84151364555192
71fsq0ll4usu4432hcl6r4g6p0,40,42099,31,9,0.0,0.0,0.0,0.225,0.125,0.6144102863722254,9,2.857142857142857,40,1.0,214.0,0.06542056074766354,9.847715471113084
sejrttfd3065bs0v3qgta1ue88,36,41731,27,9,0.0,0.0,0.0,0.08333333333333333,0.1388888888888889,0.5328701692569688,10,2.4,36,1.0,298.0,0.050335570469798654,15.642909489092835
rdhrcgmo18lq0vr3m840ddgo21,62,78411,47,15,0.0,0.0,0.0,0.22580645161290322,0.08064516129032258,0.5531105870800724,15,3.4444444444444446,62,1.0,450.0,0.04,13.524094965689903
31vd4424iaoqg0c0gufqriq1ts,37,39343,28,9,0.0,0.0,0.0,0.21621621621621623,0.13513513513513514,0.49393694277019096,9,2.466666666666667,37,1.0,284.0,0.0528169014084507,13.152030064356325
q8qrhifod86c8nf2n9t6uqsr0p,68,82257,52,16,0.0,0.0,0.0,0.23529411764705882,0.07352941176470588,0.5494571085961589,16,4.0,68,1.0,550.0,0.03090909090909091,14.740635406247955
26t8bqt44eou982kgvp9ve4p2i,44,47296,34,10,0.0,0.0,0.0,0.22727272727272727,0.11363636363636363,0.5276448530110863,10,2.933333333333333,44,1.0,318.0,0.04716981132075472,13.339728149682738
84orvi6aecg0lm1spno79lgb65,58,70170,44,14,0.0,0.0,0.0,0.22413793103448276,0.08620689655172414,0.550915355471395,14,3.0526315789473686,58,1.0,397.0,0.04785894206549118,12.922583445321912
a34090clmlpq3indvrjji6j8c0,47,52463,37,10,0.0,0.0,0.0,0.23404255319148937,0.10638297872340426,0.5693229004365811,11,2.611111111111111,47,1.0,289.0,0.06228373702422145,13.26486115349338
6u394qqsput7repda5hc5j6m2f,75,79469,58,17,0.0,0.0,0.0,0.24,0.06666666666666667,0.5666274496233541,18,3.5714285714285716,75,1.0,502.0,0.04183266932270916,12.980984383148897
7babhjgm6kamr41o51smo0enra,73,79742,55,18,0.0,0.0,0.0,0.2328767123287671,0.0684931506849315,0.6974203869237181,18,3.4761904761904763,73,1.0,564.0,0.03723404255319149,14.863083138528527
g78cgc2minsta2tcg6hq9dvdg2,46,55309,35,11,0.0,0.0,0.0,0.21739130434782608,0.10869565217391304,0.5605998677490273,11,2.7058823529411766,46,1.0,282.0,0.06028368794326241,11.86263533968184
drqump4j37osof75tituohlhtk,48,54099,37,11,0.0,0.0,0.0,0.22916666666666666,0.10416666666666667,0.5636562191028618,11,2.823529411764706,48,1.0,372.0,0.0456989247311828,14.964541422977184
1g3j2jmtjse3k9p4r62706vsm0,53,70510,41,12,0.0,0.0,0.0,0.22641509433962265,0.09433962264150944,0.5716700908506835,12,3.1176470588235294,53,1.0,378.0,0.04497354497354497,14.271012625346335
r8d9u4g82re29ptdde19fpp4v8,64,72875,49,15,0.0,0.0,0.0,0.234375,0.078125,0.6153552708598505,15,3.3684210526315788,64,1.0,520.0,0.03653846153846154,15.10949618617378
88j94n7gilr6j67l1e7rvb1kma,38,38884,28,10,0.0,0.0,0.0,0.21052631578947367,0.13157894736842105,0.5216902000420791,10,2.533333333333333,38,1.0,256.0,0.05859375,12.138854993532817
4aoe3lhvk4np2qojt6jlgbrntk,53,67451,41,12,0.0,0.0,0.0,0.22641509433962265,0.09433962264150944,0.684466307442153,12,2.789473684210526,53,1.0,328.0,0.057926829268292686,12.129889177694665
708cr8afimpf1psblgnd2tjugn,52,60877,40,12,0.0,0.0,0.0,0.23076923076923078,0.09615384615384616,0.567877810008977,12,2.888888888888889,52,1.0,368.0,0.04891304347826087,13.348647516978804
5765skheqscehsp8fhs535nic1,45,57917,35,10,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.5665577237325317,10,2.6470588235294117,45,1.0,330.0,0.051515151515151514,13.528570590502982
toak9a9cb4mgdutepbj0qbvt37,55,61289,43,12,0.0,0.0,0.0,0.23636363636363636,0.09090909090909091,0.531332334407362,13,3.235294117647059,55,1.0,345.0,0.04927536231884058,12.942466458002853
ee08lt86nhiiffr0pmc5b127tt,49,82828,38,11,0.0,0.0,0.0,0.22448979591836735,0.10204081632653061,0.5714285714285714,11,2.5789473684210527,49,1.0,282.0,0.0673758865248227,11.474071234913673
1um3qqrnsvve0s19nean547qq4,40,42728,31,9,0.0,0.0,0.0,0.225,0.125,0.5562148865321748,9,2.5,40,1.0,294.0,0.05442176870748299,14.365844910759686
pac95vjmfd9ppc377csnrt8f3a,63,71375,49,14,0.0,0.0,0.0,0.23809523809523808,0.07936507936507936,0.5593971487843205,15,3.3157894736842106,63,1.0,524.0,0.03625954198473282,15.872333318658098
k06kjee5sc5bs961fvll13ase1,66,111883,51,15,0.0,0.0,0.0,0.22727272727272727,0.07575757575757576,0.6350997550040814,15,3.0,66,1.0,450.0,0.04888888888888889,13.145928152749244
udn452le5ogkhjhfsremal3bkk,60,64082,46,14,0.0,0.0,0.0,0.23333333333333334,0.08333333333333333,0.5722761571129799,14,3.1578947368421053,60,1.0,492.0,0.03861788617886179,15.16772890053089
v5tjg81181jr1tj684qa363p41,57,70400,44,13,0.0,0.0,0.0,0.22807017543859648,0.08771929824561403,0.6291375816505652,13,3.0,57,1.0,389.0,0.04884318766066838,13.123065012943771
vqdvioip730lq32umqa85ikehl,70,91555,53,17,0.0,0.0,0.0,0.22857142857142856,0.07142857142857142,0.6129553700835696,17,3.5,70,1.0,537.0,0.037243947858473,14.428861383225168
sntut89u165hiclvp7dkplmlcf,56,58766,43,13,0.0,0.0,0.0,0.23214285714285715,0.08928571428571429,0.5689118686454997,13,3.111111111111111,56,1.0,408.0,0.04411764705882353,13.790154725271895
u7p3p3putpsnn54hsbc6okq3vg,54,65942,41,13,0.0,0.0,0.0,0.2222222222222222,0.09259259259259259,0.6339719543934701,13,2.8421052631578947,54,1.0,390.0,0.04871794871794872,13.57512248995507
qtahmnoset660c0ekqkrhvhmvm,47,52839,37,10,0.0,0.0,0.0,0.23404255319148937,0.10638297872340426,0.5449467436113062,11,2.764705882352941,47,1.0,306.0,0.05555555555555555,13.706454979432651
t9ndgsaousi17rpa3gktms4fsr,65,76121,50,15,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.6354423516327196,15,3.0952380952380953,65,1.0,432.0,0.04861111111111111,12.736900684752726
8oqno6g9fregnngrc9a87c837b,65,68018,49,16,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.5610640778095528,16,3.25,65,1.0,490.0,0.04081632653061224,13.301332406453959
22nc1tt35cv954ms0oqvbcedpi,44,53912,34,10,0.0,0.0,0.0,0.22727272727272727,0.11363636363636363,0.5197543920922397,10,2.933333333333333,44,1.0,369.0,0.04065040650406504,16.291682078860905
0d5d2435pbn4mi4gj9spju5gia,9,9408,9,0,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.41573970964154905,1,1.0,9,1.0,2.0,4.5,0.41573970964154905
fas9mgeiptj5suoafcgt3cb6a6,23,35285,23,0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.5833220810869016,3,1.3529411764705883,23,1.0,93.0,0.1827956989247312,4.016035909132344
rr07fpg8dl1ha6d8g8c99pd4kk,16,24148,16,0,0.0,0.0,0.0,0.0625,0.3125,0.5555121510822243,2,1.0666666666666667,16,1.0,59.0,0.2542372881355932,4.895390050853966
i56202ejgd4kmohsll917rfkpd,20,39411,20,0,0.0,0.0,0.0,0.05,0.25,0.47696960070847283,2,1.1111111111111112,20,1.0,127.0,0.14173228346456693,7.377499576414762
jv0ep8f81ek5v6ofijqjn3cf3h,27,77638,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.46554833666579754,4,1.35,27,1.0,134.0,0.14925373134328357,6.691517468830616
v1n897ru2ce8tptap3kb9848q7,25,41812,25,0,0.0,0.0,0.0,0.04,0.2,0.43081318457076034,5,1.5625,25,1.0,65.0,0.24615384615384617,2.7422618401604177
uu8g3umhdi5aiibsrksskgkiav,17,23487,17,0,0.0,0.0,0.0,0.058823529411764705,0.29411764705882354,0.582323231565392,2,1.0625,17,1.0,92.0,0.17391304347826086,6.444868670495218
dhn1bd8uiaa3qnajsd3vg6kgc3,23,40385,23,0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.5360360002581719,2,1.2105263157894737,23,1.0,214.0,0.08878504672897196,9.575488556538946
js47oan5tk8j0resvhl9qer7lj,18,31185,18,0,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,0.5241100628920335,4,1.2,18,1.0,97.0,0.15463917525773196,7.703814992073652
55vbvsikr2l9bfeklmh8cumi5k,21,33928,21,0,0.0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.6529194857524804,4,1.3125,21,1.0,80.0,0.2,4.181809219066695
8ulhfbi2gtqm0lc3eeuufouv34,25,47760,25,0,0.0,0.0,0.0,0.04,0.2,0.43081318457076034,2,1.25,25,1.0,169.0,0.11834319526627218,11.68
0oi4fvkqd1acu5g08vep8eefqg,19,30255,19,0,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.5102820902543503,2,1.1176470588235294,19,1.0,116.0,0.14655172413793102,8.283749067599674
grbvlqd7u4foh99hguga49f0fg,20,34361,20,0,0.0,0.0,0.0,0.05,0.25,0.49749371855331,3,1.25,20,1.0,152.0,0.10526315789473684,9.473119866232032
uum8gb1r189cdke60cacrnonul,20,42365,20,0,0.0,0.0,0.0,0.05,0.25,0.47696960070847283,3,1.25,20,1.0,99.0,0.16161616161616163,6.17636624561724
hr9t5fv365o0t7f26ilhe2rc8j,23,40474,23,0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.44763609308639135,4,1.3529411764705883,23,1.0,152.0,0.1118421052631579,8.830476526778217
ebas262pt4detu2qrnao3ms6g3,16,26852,16,0,0.0,0.0,0.0,0.0625,0.3125,0.42847841252506524,2,1.1428571428571428,16,1.0,31.0,0.45161290322580644,2.3040385738958453
jpbeofacs0492d9vi9r726urr7,27,53144,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.5237828008789241,4,1.2857142857142858,27,1.0,213.0,0.09859154929577464,9.117883661746063
3e1l4pk01sc0ailn31s1mk5482,19,29436,19,0,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.44659375653887207,4,1.1875,19,1.0,138.0,0.11594202898550725,13.863401668319883
dpt66d4mu55mfh94hban355h18,27,56560,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.3849001794597505,4,1.4210526315789473,27,1.0,77.0,0.24675324675324675,2.824544587398166
g7v2e1jd1n4d06b3o6d72eckh1,26,75091,26,0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.5870899047105288,3,1.4444444444444444,26,1.0,261.0,0.06896551724137931,13.230154279089897
cpsdqcel0k0qkdbmen6e7naqtk,17,25831,17,0,0.0,0.0,0.0,0.058823529411764705,0.29411764705882354,0.47058823529411764,2,1.2142857142857142,17,1.0,48.0,0.2916666666666667,4.655613867625736
64grp6p1ob94ga6d6grls0ocg0,21,37867,21,0,0.0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.5259695722470124,2,1.1666666666666667,21,1.0,117.0,0.15384615384615385,6.630172220498452
oefj652iolkub646m3bu8p1fq1,16,28199,16,0,0.0,0.0,0.0,0.0625,0.3125,0.5555121510822243,3,1.3333333333333333,16,1.0,117.0,0.10256410256410256,9.866095669007066
9sha96b0pmg0a7sknb0nm584ep,23,49088,23,0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.5289358721998452,5,1.4375,23,1.0,155.0,0.1032258064516129,6.628117913098959
j5q0rc8234mif6jlcbff7tmhsk,22,38538,22,0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.5473452081269224,3,1.1578947368421053,22,1.0,156.0,0.12179487179487179,7.774720637536473
ia9s4av1gau9r2e17bi4kdpr2m,20,34141,20,0,0.0,0.0,0.0,0.05,0.25,0.49749371855331,3,1.1764705882352942,20,1.0,71.0,0.23943661971830985,3.7613162589710534
83okvnom28kpisse1fr9h2i6hk,21,38493,21,0,0.0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.49943278484292924,2,1.105263157894737,21,1.0,157.0,0.12101910828025478,7.594603645691288
fc5gps8fqlfqk15jevt6s2jf9n,20,39637,20,0,0.0,0.0,0.0,0.05,0.25,0.4472135954999579,3,1.25,20,1.0,55.0,0.2909090909090909,2.56661255354212
hctlni7i4rclegm7bs6afhs16h,19,29473,19,0,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.5102820902543503,2,1.1176470588235294,19,1.0,133.0,0.12781954887218044,8.416775229454442
c0dk2v6mvdlnfaro53euc4u2dh,26,44005,26,0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.5174470787336043,4,1.368421052631579,26,1.0,103.0,0.18446601941747573,4.493420568160393
plqae11g5bqqbslgcol5optt17,16,26976,16,0,0.0,0.0,0.0,0.0625,0.3125,0.4841229182759271,2,1.1428571428571428,16,1.0,125.0,0.112,10.144079246042985
vu3fio88psda005g91fbjona0v,19,28710,19,0,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.5102820902543505,3,1.3571428571428572,19,1.0,72.0,0.19444444444444445,5.863167343845736
1m7s5287lpll34gm0amdciqvb5,18,29169,18,0,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,0.3726779962499649,3,1.3846153846153846,18,1.0,38.0,0.34210526315789475,2.1052550357218243
j305v6gg71vcjp9cjdgf7bvnnq,24,54151,24,0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.5951190357119042,4,1.3333333333333333,24,1.0,165.0,0.10909090909090909,7.790552505011011
m7cd9aev6os2phk0sdkse238l5,20,36309,20,0,0.0,0.0,0.0,0.05,0.25,0.31622776601683794,3,1.3333333333333333,20,1.0,35.0,0.42857142857142855,1.920286436967152
gh1545klvvn6sdmmv8ntfjtpsj,16,25330,16,0,0.0,0.0,0.0,0.0625,0.3125,0.4841229182759271,2,1.0666666666666667,16,1.0,62.0,0.24193548387096775,4.567206476611277
vmgkfqtair7fq7kqqr6kpqm9st,26,47190,26,0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.455083060238432,4,1.625,26,1.0,133.0,0.12030075187969924,5.9376693373547935
27479tfiqfgi99u7r4vq0q33db,27,50639,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.4969039949999533,5,1.35,27,1.0,195.0,0.10256410256410256,8.372500548348668
37f112qml42d33pentjpilckno,20,36398,20,0,0.0,0.0,0.0,0.05,0.25,0.5722761571129799,3,1.1111111111111112,20,1.0,142.0,0.1267605633802817,7.854298186343578
gfdhriv71s2e4co6clm2sf5cbf,27,48813,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.5237828008789241,2,1.173913043478261,27,1.0,134.0,0.17164179104477612,6.002971372156005
u8t6obfjabd8m1ee8fmpvphsc0,25,39827,25,0,0.0,0.0,0.0,0.04,0.2,0.5276362383309168,3,1.3888888888888888,25,1.0,102.0,0.17647058823529413,4.353573245048255
qekb8l6o5qq9214i0vlpi5cmti,27,47756,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.5392673992059643,4,1.2857142857142858,27,1.0,119.0,0.17647058823529413,6.606726422306616
sdum2h47k57i17al0j3cuv6fhu,21,43695,21,0,0.0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.3749527559053243,3,1.3125,21,1.0,30.0,0.5333333333333333,1.7612611437054218
7ijkbba54hddp8bflnqkq3ttkv,20,42236,20,0,0.0,0.0,0.0,0.05,0.25,0.4974937185533099,4,1.3333333333333333,20,1.0,133.0,0.11278195488721804,9.122910719720982
u5co8igfher6a7v5gvrg14nrcf,22,37808,22,0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.47455938676866144,3,1.2941176470588236,22,1.0,51.0,0.3333333333333333,2.438076060346161
u1t0tjb9v5dna5vbatsn8upbbo,16,28060,16,0,0.0,0.0,0.0,0.0625,0.3125,0.42847841252506524,2,1.0666666666666667,16,1.0,65.0,0.23076923076923078,5.684064896709044
7e7nf7k4fcjagt3nasaihu4scq,16,26818,16,0,0.0,0.0,0.0,0.0625,0.3125,0.42847841252506524,2,1.1428571428571428,16,1.0,32.0,0.4375,2.207940216581962
124nsuu4makfggp1h3ametehri,16,22176,16,0,0.0,0.0,0.0,0.0625,0.3125,0.5,2,1.0666666666666667,16,1.0,96.0,0.15625,7.881941385217223
pfp1r64gufu52bgl6cddpio0a2,19,30936,19,0,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.5102820902543503,2,1.1176470588235294,19,1.0,96.0,0.17708333333333334,6.64493225351016
d7ourvq3bntmee5hjnv5it7v7f,23,43864,23,0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.41702882811414954,3,1.2105263157894737,23,1.0,101.0,0.18811881188118812,6.012589187152184
1nufffs0sri7c3ere47b9i5srv,17,29487,17,0,0.0,0.0,0.0,0.058823529411764705,0.29411764705882354,0.4159451654038515,3,1.2142857142857142,17,1.0,35.0,0.4,2.57751791767137
rub9gsleatju654rbt8qfihpjo,16,25114,16,0,0.0,0.0,0.0,0.0625,0.3125,0.4841229182759271,2,1.1428571428571428,16,1.0,44.0,0.3181818181818182,3.3634060117684275
ms3cf5h8obah9v5aqutt372t1h,17,29504,17,0,0.0,0.0,0.0,0.058823529411764705,0.29411764705882354,0.4159451654038515,3,1.2142857142857142,17,1.0,67.0,0.208955223880597,6.932197582426464
jq81oksgh36g25rlv3rmulr6ve,24,44972,24,0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.5253966755382705,3,1.1428571428571428,24,1.0,170.0,0.12352941176470589,11.78599687010913
foe78l2si3v0pbi9u3v9nhrgq3,17,26796,17,0,0.0,0.0,0.0,0.058823529411764705,0.29411764705882354,0.5128116404165498,2,1.0625,17,1.0,105.0,0.1523809523809524,6.870527799895358
i54vr6i7vikgq6kp7o8prcchip,20,30809,20,0,0.0,0.0,0.0,0.05,0.25,0.3840572873934304,3,1.4285714285714286,20,1.0,46.0,0.30434782608695654,2.8124722220850464
8rgi5ent4bhdjhmsndl461qiid,20,32017,20,0,0.0,0.0,0.0,0.05,0.25,0.49749371855331,3,1.1764705882352942,20,1.0,114.0,0.14912280701754385,7.510659092250161
mpq0pfpkc127m4bti2cp71cqgg,20,38580,20,0,0.0,0.0,0.0,0.05,0.25,0.5894913061275798,2,1.0526315789473684,20,1.0,95.0,0.2,6.283908019696023
jf8u319v8fe7pqp2vflu4nlj40,19,35391,19,0,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.4880851839734581,2,1.1176470588235294,19,1.0,173.0,0.09826589595375723,10.310417505672321
62fp2u5etekvin0lrlmmq7ras2,26,50298,26,0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.423076923076923,4,1.3,26,1.0,156.0,0.1282051282051282,7.411010519698169
7s2ruv2tf2bpptvc3g6ujkpsbr,27,57295,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.4287347001033417,5,1.4210526315789473,27,1.0,155.0,0.12258064516129032,7.280580932217045
fsnt8h9aa411ltni8e4ang4vhs,18,29129,18,0,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,0.5241100628920335,2,1.125,18,1.0,114.0,0.14035087719298245,9.309493362512628
i4bgdstv07o3mdh655ohgqssin,18,29452,18,0,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,0.5241100628920335,3,1.2857142857142858,18,1.0,60.0,0.23333333333333334,3.6666666666666665
5ee4b4pb3sfijdhpp5hcdvlctl,20,59382,20,0,0.0,0.0,0.0,0.05,0.25,0.43588989435406733,3,1.3333333333333333,20,1.0,100.0,0.15,8.093207028119323
i48q4ssfv5tk615amqb3ikphql,24,47813,24,0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.5994789404140899,2,1.2,24,1.0,103.0,0.1941747572815534,4.694670441634381
6g7u329js521monmac550kdf1k,27,48318,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.5665577237325317,2,1.2272727272727273,27,1.0,143.0,0.15384615384615385,5.91805032218485
5764gbg3t8mtql9553lu8kf2gi,27,47049,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.46554833666579754,3,1.4210526315789473,27,1.0,165.0,0.11515151515151516,7.636817901084259
1onh1ot5pr6j6g739m8cp5dfj0,20,34227,20,0,0.0,0.0,0.0,0.05,0.25,0.4358898943540674,3,1.1764705882352942,20,1.0,132.0,0.12878787878787878,9.630160954002793
nb8go732bndmpst34i2vb63ddt,24,40861,24,0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.49826086429589156,4,1.2,24,1.0,169.0,0.11834319526627218,8.095673570219809
ggkoae2me51q02ro3ren47rs9n,25,47816,25,0,0.0,0.0,0.0,0.04,0.2,0.48332183894378283,2,1.3157894736842106,25,1.0,200.0,0.095,10.480458005259122
pgnhcqhsrjq593qi64f3e1mdju,20,32727,20,0,0.0,0.0,0.0,0.05,0.25,0.49749371855331,2,1.1764705882352942,20,1.0,88.0,0.19318181818181818,5.0039984012787215
4siqhlcume2me7ialjagodfeaa,20,31707,20,0,0.0,0.0,0.0,0.05,0.25,0.47696960070847283,4,1.3333333333333333,20,1.0,124.0,0.12096774193548387,8.090735442467514
mgr9t6dlg6ldke41383v0fhq3q,22,38975,22,0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.47455938676866144,2,1.2941176470588236,22,1.0,96.0,0.17708333333333334,5.780417211628921
30jcp3kes0o21ej00145hji0gi,21,34649,21,0,0.0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.4856209060564557,2,1.2352941176470589,21,1.0,97.0,0.17525773195876287,7.207642706092249
qd5flhhi6gq7bf2qvjj8jkc2fo,21,39586,21,0,0.0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.3749527559053243,3,1.4,21,1.0,29.0,0.5172413793103449,1.785555548500255
pv89k1oprp9a4c01v0u2po4sab,22,36844,22,0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.6938335237488068,2,1.1,22,1.0,187.0,0.10695187165775401,9.41830905494959
si7usj6t28v0ftdul1j99j5g8t,26,46654,26,0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.5058825553063809,5,1.368421052631579,26,1.0,122.0,0.1557377049180328,5.972818113170511
2vhdk7kkt7dtos2hn1fnlkf9ee,20,33897,20,0,0.0,0.0,0.0,0.05,0.25,0.47696960070847283,3,1.1111111111111112,20,1.0,98.0,0.1836734693877551,7.238093671679029
tccmnubp332iu6jflr59suno5t,25,49658,25,0,0.0,0.0,0.0,0.04,0.2,0.5153639490690051,3,1.3157894736842106,25,1.0,150.0,0.12666666666666668,7.584194090343416
qin480b2uihek2qocc135j70fs,27,46999,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.4743054990690999,4,1.35,27,1.0,120.0,0.16666666666666666,5.506449641495052
7njpagdcao6g5djp50o4pagroc,16,22248,16,0,0.0,0.0,0.0,0.0625,0.3125,0.42847841252506524,2,1.2307692307692308,16,1.0,57.0,0.22807017543859648,5.442526412430168
6uoqnd2dvamqempceg9ptlc0v1,26,54711,26,0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.5547001962252291,3,1.3,26,1.0,64.0,0.3125,2.421550190568799
ev7egii8jia9kq6jfcvp3ccego,26,48795,26,0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.455083060238432,2,1.3,26,1.0,143.0,0.13986013986013987,6.5530380505768235
720ua9gtve32n6s1glmvebjltk,24,36147,24,0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.6109532624422992,3,1.3333333333333333,24,1.0,160.0,0.1125,7.278201853632684
iugft3rvfcldeefq4dfbl6vko6,24,39053,24,0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.5758447900452188,2,1.0909090909090908,24,1.0,181.0,0.12154696132596685,7.466476002029933
g150gc5ebqqebuj9u1rmjmdkg5,27,55658,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.649997362029046,3,1.4210526315789473,27,1.0,131.0,0.1450381679389313,5.226029607602086
5f7no8vabec3n4d414fgkvsql1,18,29126,18,0,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,0.5241100628920335,2,1.2,18,1.0,82.0,0.18292682926829268,6.184408911144776
k6e6fem4qek1jn58vujbrinfge,22,67383,22,0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.5473452081269224,3,1.1578947368421053,22,1.0,136.0,0.13970588235294118,6.859872538150358
db1eh088lv5ga1nen3ikagrlld,21,35440,21,0,0.0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.42591770999996,4,1.3125,21,1.0,106.0,0.1509433962264151,8.3522234876833
cuopc1ldihiqtmik2jg0e8is86,26,45827,26,0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.5870899047105288,4,1.368421052631579,26,1.0,188.0,0.10106382978723404,8.96277640838739
7jtk8r1ak181fhbf582hjhvbdq,23,39276,23,0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.4476360930863913,3,1.2777777777777777,23,1.0,119.0,0.15126050420168066,6.83756995934669
rtp18qghc0uf5qimp6rfthq3jl,27,50615,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.46554833666579754,4,1.2857142857142858,27,1.0,105.0,0.2,3.7251232476089355
6mihesnd25t81o8q64jlaod935,23,37552,23,0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.5635426694267706,2,1.15,23,1.0,195.0,0.10256410256410256,9.699258444166217
ooi399crjvu4fv4q02i1gk2pld,17,27235,17,0,0.0,0.0,0.0,0.058823529411764705,0.29411764705882354,0.48507125007266594,1,1.0,17,1.0,107.0,0.1588785046728972,11.63040996638378
elrsng5u5rasfrr7j91ad8dmgl,19,37928,19,0,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.5520046569316587,2,1.1875,19,1.0,79.0,0.20253164556962025,4.120081219111774
4h1710vfqecf0h4r5ns5tkv72t,16,23584,16,0,0.0,0.0,0.0,0.0625,0.3125,0.3535533905932738,2,1.0666666666666667,16,1.0,58.0,0.25862068965517243,5.4872010169119925
o6uujmtvvdkacotcvuq6726pmi,27,87150,27,0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.546845298527163,3,1.35,27,1.0,70.0,0.2857142857142857,2.779012071452455
5n0umenmhi0prg00139sh2111v,20,34135,20,0,0.0,0.0,0.0,0.05,0.25,0.4472135954999579,2,1.1764705882352942,20,1.0,61.0,0.2786885245901639,3.866199684444661
49smdeovekeq8fgrnfejp533r3,16,25433,16,0,0.0,0.0,0.0,0.0625,0.3125,0.5555121510822243,2,1.0666666666666667,16,1.0,83.0,0.18072289156626506,5.64821597940447
4fo576p1kf4i1frb6s4c07q3pp,22,69865,22,0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.5961307749365454,3,1.2222222222222223,22,1.0,126.0,0.14285714285714285,7.429559011639791
oofgc9mb4le54lelfes0lkg7pa,25,43843,25,0,0.0,0.0,0.0,0.04,0.2,0.5276362383309168,4,1.5625,25,1.0,137.0,0.11678832116788321,7.71035667138687
